city,treated,pop,pm25,time,year,week
三明,0,286.0,24.006992600036163,2022-02-06,2022,5
三明,0,286.0,22.047943540985784,2022-02-13,2022,6
三明,0,286.0,22.04290991128227,2022-02-20,2022,7
三明,0,286.0,23.76771625118268,2022-02-27,2022,8
三明,0,286.0,31.01042754246839,2022-03-06,2022,9
三明,0,286.0,24.105373863555844,2022-03-13,2022,10
三明,0,286.0,27.23910382588324,2022-03-20,2022,11
三明,0,286.0,22.0390297011498,2022-03-27,2022,12
三明,0,286.0,22.76636262994192,2022-04-03,2022,13
三明,0,286.0,25.414356696050326,2022-04-10,2022,14
三明,0,286.0,25.750735161419428,2022-04-17,2022,15
三明,0,286.0,24.85219185422148,2022-04-24,2022,16
三明,0,286.0,19.77365076831125,2022-05-01,2022,17
三明,0,286.0,21.01941407905142,2022-05-08,2022,18
三明,0,286.0,18.10923338086448,2022-05-15,2022,19
三明,0,286.0,20.01187520957632,2022-05-22,2022,20
三明,0,286.0,18.346935408123905,2022-05-29,2022,21
三明,0,286.0,15.532071685882936,2022-06-05,2022,22
三明,0,286.0,14.118444899795984,2022-06-12,2022,23
三明,0,286.0,13.97536769747809,2022-06-19,2022,24
三明,0,286.0,14.684047425766789,2022-06-26,2022,25
三明,0,286.0,13.829143601136549,2022-07-03,2022,26
三明,0,286.0,12.016499713406676,2022-07-10,2022,27
三明,0,286.0,16.914384511076886,2022-07-17,2022,28
三明,0,286.0,15.755940266674866,2022-07-24,2022,29
三明,0,286.0,22.94159266885689,2022-07-31,2022,30
三明,0,286.0,15.58784200309288,2022-08-07,2022,31
三明,0,286.0,17.092783912498795,2022-08-14,2022,32
三明,0,286.0,17.880854308605194,2022-08-21,2022,33
三明,0,286.0,17.13232669458503,2022-08-28,2022,34
三明,0,286.0,19.9804271298859,2022-09-04,2022,35
三明,0,286.0,23.224389802794857,2022-09-11,2022,36
三明,0,286.0,24.520785112505862,2022-09-18,2022,37
三明,0,286.0,26.05119702678068,2022-09-25,2022,38
三明,0,286.0,19.88846233858381,2022-10-02,2022,39
三明,0,286.0,19.86374962338944,2022-10-09,2022,40
三明,0,286.0,19.01661169813063,2022-10-16,2022,41
三明,0,286.0,19.57979273768195,2022-10-23,2022,42
三明,0,286.0,19.68270970983804,2022-10-30,2022,43
三明,0,286.0,19.438684747810875,2022-11-06,2022,44
三明,0,286.0,20.82234680850307,2022-11-13,2022,45
三明,0,286.0,26.92946822294965,2022-11-20,2022,46
三明,0,286.0,18.49927044950519,2022-11-27,2022,47
三明,0,286.0,18.93671490107649,2022-12-04,2022,48
三明,0,286.0,22.38476248213172,2022-12-11,2022,49
三明,0,286.0,27.076459279261886,2022-12-18,2022,50
三明,0,286.0,30.54753749324336,2022-12-25,2022,51
三门峡,0,227.0,123.83378574637874,2018-01-07,2018,1
三门峡,0,227.0,130.13693728250976,2018-01-14,2018,2
三门峡,0,227.0,137.9256374277309,2018-01-21,2018,3
三门峡,0,227.0,138.26562028580753,2018-01-28,2018,4
三门峡,0,227.0,106.70256190302342,2018-02-04,2018,5
三门峡,0,227.0,109.11528902227214,2018-02-11,2018,6
三门峡,0,227.0,109.834024791594,2018-02-18,2018,7
三门峡,0,227.0,71.32205016372295,2018-02-25,2018,8
三门峡,0,227.0,79.90217705282582,2018-03-04,2018,9
三门峡,0,227.0,108.76801134367004,2018-03-11,2018,10
三门峡,0,227.0,81.79411720463048,2018-03-18,2018,11
三门峡,0,227.0,74.19435001706792,2018-03-25,2018,12
三门峡,0,227.0,71.1510615841952,2018-04-01,2018,13
三门峡,0,227.0,63.02307151052548,2018-04-08,2018,14
三门峡,0,227.0,59.32981426525275,2018-04-15,2018,15
三门峡,0,227.0,49.753725277549584,2018-04-22,2018,16
三门峡,0,227.0,41.86418239306677,2018-04-29,2018,17
三门峡,0,227.0,38.40129118429807,2018-05-06,2018,18
三门峡,0,227.0,42.377885966861925,2018-05-13,2018,19
三门峡,0,227.0,41.57569949207728,2018-05-20,2018,20
三门峡,0,227.0,47.81205974969977,2018-05-27,2018,21
三门峡,0,227.0,41.94154078068052,2018-06-03,2018,22
三门峡,0,227.0,35.09319054679076,2018-06-10,2018,23
三门峡,0,227.0,33.90387926234518,2018-06-17,2018,24
三门峡,0,227.0,35.228248489516936,2018-06-24,2018,25
三门峡,0,227.0,35.21184184430593,2018-07-01,2018,26
三门峡,0,227.0,40.83000664775712,2018-07-08,2018,27
三门峡,0,227.0,33.98403876203894,2018-07-15,2018,28
三门峡,0,227.0,36.13755629197757,2018-07-22,2018,29
三门峡,0,227.0,37.83276978799571,2018-07-29,2018,30
三门峡,0,227.0,42.2948596478343,2018-08-05,2018,31
三门峡,0,227.0,38.429615748705565,2018-08-12,2018,32
三门峡,0,227.0,32.227465201881195,2018-08-19,2018,33
三门峡,0,227.0,30.704785423845056,2018-08-26,2018,34
三门峡,0,227.0,31.193039014217018,2018-09-02,2018,35
三门峡,0,227.0,28.82800479486988,2018-09-09,2018,36
三门峡,0,227.0,30.18484356252948,2018-09-16,2018,37
三门峡,0,227.0,28.76455090810697,2018-09-23,2018,38
三门峡,0,227.0,31.73206678601985,2018-09-30,2018,39
三门峡,0,227.0,37.02060366268971,2018-10-07,2018,40
三门峡,0,227.0,57.52408377899907,2018-10-14,2018,41
三门峡,0,227.0,65.71201002343538,2018-10-21,2018,42
三门峡,0,227.0,50.56749819051421,2018-10-28,2018,43
三门峡,0,227.0,58.818603662380085,2018-11-04,2018,44
三门峡,0,227.0,65.29019688881081,2018-11-11,2018,45
三门峡,0,227.0,73.8746588777595,2018-11-18,2018,46
三门峡,0,227.0,66.42016339423591,2018-11-25,2018,47
三门峡,0,227.0,122.12212180813772,2018-12-02,2018,48
三门峡,0,227.0,88.01479148566416,2018-12-09,2018,49
三门峡,0,227.0,97.09939544758834,2018-12-16,2018,50
三门峡,0,227.0,91.20755270499627,2018-12-23,2018,51
三门峡,0,227.0,97.33412497602288,2018-12-30,2018,52
三门峡,0,227.0,166.5444341178632,2019-01-06,2019,1
三门峡,0,227.0,177.03593344658898,2019-01-13,2019,2
三门峡,0,227.0,121.06041741434592,2019-01-20,2019,3
三门峡,0,227.0,93.67855783765977,2019-01-27,2019,4
三门峡,0,227.0,87.44829137510395,2019-02-03,2019,5
三门峡,0,227.0,88.28257918729504,2019-02-10,2019,6
三门峡,0,227.0,96.15993419926237,2019-02-17,2019,7
三门峡,0,227.0,107.3033650847338,2019-02-24,2019,8
三门峡,0,227.0,87.758133910002,2019-03-03,2019,9
三门峡,0,227.0,62.71940066311392,2019-03-10,2019,10
三门峡,0,227.0,52.63715616946154,2019-03-17,2019,11
三门峡,0,227.0,48.44269981908102,2019-03-24,2019,12
三门峡,0,227.0,49.22417519760391,2019-03-31,2019,13
三门峡,0,227.0,64.22815927041145,2019-04-07,2019,14
三门峡,0,227.0,63.19532707611815,2019-04-14,2019,15
三门峡,0,227.0,45.16820964709629,2019-04-21,2019,16
三门峡,0,227.0,42.67270675345546,2019-04-28,2019,17
三门峡,0,227.0,35.76903099392354,2019-05-05,2019,18
三门峡,0,227.0,40.32514815213223,2019-05-12,2019,19
三门峡,0,227.0,58.406900568723685,2019-05-19,2019,20
三门峡,0,227.0,31.16588870168584,2019-05-26,2019,21
三门峡,0,227.0,30.465436439526307,2019-06-02,2019,22
三门峡,0,227.0,29.42837221729756,2019-06-09,2019,23
三门峡,0,227.0,28.37164300332098,2019-06-16,2019,24
三门峡,0,227.0,30.745877886553995,2019-06-23,2019,25
三门峡,0,227.0,26.34025064708908,2019-06-30,2019,26
三门峡,0,227.0,26.145807300419328,2019-07-07,2019,27
三门峡,0,227.0,26.7612380460938,2019-07-14,2019,28
三门峡,0,227.0,26.64309315765824,2019-07-21,2019,29
三门峡,0,227.0,25.470340392466102,2019-07-28,2019,30
三门峡,0,227.0,25.359885863484724,2019-08-04,2019,31
三门峡,0,227.0,25.42617928804327,2019-08-11,2019,32
三门峡,0,227.0,24.88028063936264,2019-08-18,2019,33
三门峡,0,227.0,25.0574842296901,2019-08-25,2019,34
三门峡,0,227.0,24.6709995607952,2019-09-01,2019,35
三门峡,0,227.0,25.567342057714285,2019-09-08,2019,36
三门峡,0,227.0,28.549306075599088,2019-09-15,2019,37
三门峡,0,227.0,26.403928867055832,2019-09-22,2019,38
三门峡,0,227.0,29.09140237510291,2019-09-29,2019,39
三门峡,0,227.0,28.750232907914988,2019-10-06,2019,40
三门峡,0,227.0,33.14570462099601,2019-10-13,2019,41
三门峡,0,227.0,42.06076908095061,2019-10-20,2019,42
三门峡,0,227.0,51.10169284398051,2019-10-27,2019,43
三门峡,0,227.0,62.10130602884053,2019-11-03,2019,44
三门峡,0,227.0,78.6071724428048,2019-11-10,2019,45
三门峡,0,227.0,69.5182447518559,2019-11-17,2019,46
三门峡,0,227.0,62.66630906981587,2019-11-24,2019,47
三门峡,0,227.0,75.78281132298761,2019-12-01,2019,48
三门峡,0,227.0,86.84669212045766,2019-12-08,2019,49
三门峡,0,227.0,72.09372917512434,2019-12-15,2019,50
三门峡,0,227.0,78.63394582067798,2019-12-22,2019,51
三门峡,0,227.0,77.3178936499154,2019-12-29,2019,52
三门峡,0,226.5,86.53735571716442,2020-01-05,2020,1
三门峡,0,226.5,85.21944712564219,2020-01-12,2020,2
三门峡,0,226.5,109.89020786369557,2020-01-19,2020,3
三门峡,0,226.5,100.62862787017325,2020-01-26,2020,4
三门峡,0,226.5,75.70266170682756,2020-02-02,2020,5
三门峡,0,226.5,67.74256560457931,2020-02-09,2020,6
三门峡,0,226.5,64.30341568408454,2020-02-16,2020,7
三门峡,0,226.5,60.70722128265886,2020-02-23,2020,8
三门峡,0,226.5,56.57022485486809,2020-03-01,2020,9
三门峡,0,226.5,55.21535103439845,2020-03-08,2020,10
三门峡,0,226.5,52.53365224493056,2020-03-15,2020,11
三门峡,0,226.5,50.91268004070714,2020-03-22,2020,12
三门峡,0,226.5,47.37445665897631,2020-03-29,2020,13
三门峡,0,226.5,53.70235402170391,2020-04-05,2020,14
三门峡,0,226.5,51.48357047291716,2020-04-12,2020,15
三门峡,0,226.5,37.167918451058505,2020-04-19,2020,16
三门峡,0,226.5,33.222035091637494,2020-04-26,2020,17
三门峡,0,226.5,32.130311018624475,2020-05-03,2020,18
三门峡,0,226.5,32.6231336206737,2020-05-10,2020,19
三门峡,0,226.5,27.74235745029959,2020-05-17,2020,20
三门峡,0,226.5,24.817722539161142,2020-05-24,2020,21
三门峡,0,226.5,25.888456282841307,2020-05-31,2020,22
三门峡,0,226.5,27.24841765425673,2020-06-07,2020,23
三门峡,0,226.5,27.704049624101845,2020-06-14,2020,24
三门峡,0,226.5,26.76431920437302,2020-06-21,2020,25
三门峡,0,226.5,26.56049373444364,2020-06-28,2020,26
三门峡,0,226.5,26.66025492445329,2020-07-05,2020,27
三门峡,0,226.5,27.04543822868772,2020-07-12,2020,28
三门峡,0,226.5,25.59321894582352,2020-07-19,2020,29
三门峡,0,226.5,25.453290109481664,2020-07-26,2020,30
三门峡,0,226.5,26.206762303031983,2020-08-02,2020,31
三门峡,0,226.5,26.341707424448003,2020-08-09,2020,32
三门峡,0,226.5,25.931937828986065,2020-08-16,2020,33
三门峡,0,226.5,24.75714117536264,2020-08-23,2020,34
三门峡,0,226.5,24.443476221270902,2020-08-30,2020,35
三门峡,0,226.5,24.21065326006355,2020-09-06,2020,36
三门峡,0,226.5,28.492052955059027,2020-09-13,2020,37
三门峡,0,226.5,26.313219270299463,2020-09-20,2020,38
三门峡,0,226.5,29.393618049069044,2020-09-27,2020,39
三门峡,0,226.5,29.9578970686956,2020-10-04,2020,40
三门峡,0,226.5,31.400065773982824,2020-10-11,2020,41
三门峡,0,226.5,39.87725580826338,2020-10-18,2020,42
三门峡,0,226.5,53.85775397744643,2020-10-25,2020,43
三门峡,0,226.5,55.4365616699594,2020-11-01,2020,44
三门峡,0,226.5,57.74296890188285,2020-11-08,2020,45
三门峡,0,226.5,64.88048593468028,2020-11-15,2020,46
三门峡,0,226.5,60.09777249941234,2020-11-22,2020,47
三门峡,0,226.5,73.77304803597735,2020-11-29,2020,48
三门峡,0,226.5,83.6804683444827,2020-12-06,2020,49
三门峡,0,226.5,83.74427362625752,2020-12-13,2020,50
三门峡,0,226.5,73.2150862377982,2020-12-20,2020,51
三门峡,0,226.5,79.61315538270192,2020-12-27,2020,52
三门峡,0,226.0,81.11795824853085,2021-01-03,2020,53
三门峡,0,226.0,88.23300519855874,2021-01-10,2021,1
三门峡,0,226.0,84.85273890582845,2021-01-17,2021,2
三门峡,0,226.0,97.23958318602595,2021-01-24,2021,3
三门峡,0,226.0,73.65755844826523,2021-01-31,2021,4
三门峡,0,226.0,63.73789479106726,2021-02-07,2021,5
三门峡,0,226.0,68.22621062762445,2021-02-14,2021,6
三门峡,0,226.0,58.538288023533845,2021-02-21,2021,7
三门峡,0,226.0,58.92892418935554,2021-02-28,2021,8
三门峡,0,226.0,50.91085068879747,2021-03-07,2021,9
三门峡,0,226.0,60.03347488801844,2021-03-14,2021,10
三门峡,0,226.0,68.45318405939284,2021-03-21,2021,11
三门峡,0,226.0,63.0840183829353,2021-03-28,2021,12
三门峡,0,226.0,64.24253617508923,2021-04-04,2021,13
三门峡,0,226.0,54.42324883390472,2021-04-11,2021,14
三门峡,0,226.0,42.83362220855625,2021-04-18,2021,15
三门峡,0,226.0,37.10531933068427,2021-04-25,2021,16
三门峡,0,226.0,36.4614260175033,2021-05-02,2021,17
三门峡,0,226.0,42.333104254370646,2021-05-09,2021,18
三门峡,0,226.0,34.52030774494531,2021-05-16,2021,19
三门峡,0,226.0,26.91536365309105,2021-05-23,2021,20
三门峡,0,226.0,27.93747196492854,2021-05-30,2021,21
三门峡,0,226.0,27.877260562589484,2021-06-06,2021,22
三门峡,0,226.0,25.94047440971452,2021-06-13,2021,23
三门峡,0,226.0,23.52360744665144,2021-06-20,2021,24
三门峡,0,226.0,22.10781595874142,2021-06-27,2021,25
三门峡,0,226.0,21.25102321787529,2021-07-04,2021,26
三门峡,0,226.0,20.252204621925383,2021-07-11,2021,27
三门峡,0,226.0,19.09961947664131,2021-07-18,2021,28
三门峡,0,226.0,19.12293355256472,2021-07-25,2021,29
三门峡,0,226.0,21.978846541348844,2021-08-01,2021,30
三门峡,0,226.0,23.78372968541957,2021-08-08,2021,31
三门峡,0,226.0,26.042906190637307,2021-08-15,2021,32
三门峡,0,226.0,23.03617352521312,2021-08-22,2021,33
三门峡,0,226.0,22.243153264201496,2021-08-29,2021,34
三门峡,0,226.0,21.59300173526039,2021-09-05,2021,35
三门峡,0,226.0,24.69180971187189,2021-09-12,2021,36
三门峡,0,226.0,23.856843308711422,2021-09-19,2021,37
三门峡,0,226.0,23.3374946292129,2021-09-26,2021,38
三门峡,0,226.0,23.393332944728748,2021-10-03,2021,39
三门峡,0,226.0,24.11189395773942,2021-10-10,2021,40
三门峡,0,226.0,34.3191315536259,2021-10-17,2021,41
三门峡,0,226.0,49.86100487207767,2021-10-24,2021,42
三门峡,0,226.0,56.89095797947128,2021-10-31,2021,43
三门峡,0,226.0,63.59479361701873,2021-11-07,2021,44
三门峡,0,226.0,68.73614993832112,2021-11-14,2021,45
三门峡,0,226.0,70.31075536127408,2021-11-21,2021,46
三门峡,0,226.0,72.48456345702336,2021-11-28,2021,47
三门峡,0,226.0,66.37535112119001,2021-12-05,2021,48
三门峡,0,226.0,76.27191421850722,2021-12-12,2021,49
三门峡,0,226.0,55.77835330969883,2021-12-19,2021,50
三门峡,0,226.0,67.05270093633412,2021-12-26,2021,51
三门峡,0,225.0,76.86842274003516,2022-01-02,2021,52
三门峡,0,225.0,85.64926707160626,2022-01-09,2022,1
三门峡,0,225.0,76.21195446506142,2022-01-16,2022,2
三门峡,0,225.0,100.27811236000674,2022-01-23,2022,3
三门峡,0,225.0,77.00287154252894,2022-01-30,2022,4
三门峡,0,225.0,62.69179914994108,2022-02-06,2022,5
三门峡,0,225.0,68.58008827891615,2022-02-13,2022,6
三门峡,0,225.0,64.05744068243997,2022-02-20,2022,7
三门峡,0,225.0,59.89035910638941,2022-02-27,2022,8
三门峡,0,225.0,50.8682271536957,2022-03-06,2022,9
三门峡,0,225.0,52.33165259703994,2022-03-13,2022,10
三门峡,0,225.0,60.52014457294898,2022-03-20,2022,11
三门峡,0,225.0,50.16340866903589,2022-03-27,2022,12
三门峡,0,225.0,56.16509362677267,2022-04-03,2022,13
三门峡,0,225.0,47.38972692066324,2022-04-10,2022,14
三门峡,0,225.0,37.25040841017877,2022-04-17,2022,15
三门峡,0,225.0,33.14637979944911,2022-04-24,2022,16
三门峡,0,225.0,35.51949097113737,2022-05-01,2022,17
三门峡,0,225.0,32.908593296040614,2022-05-08,2022,18
三门峡,0,225.0,32.09482226983373,2022-05-15,2022,19
三门峡,0,225.0,24.409178118641886,2022-05-22,2022,20
三门峡,0,225.0,24.938935343055498,2022-05-29,2022,21
三门峡,0,225.0,25.18142809547861,2022-06-05,2022,22
三门峡,0,225.0,23.92302959139318,2022-06-12,2022,23
三门峡,0,225.0,22.89296289700082,2022-06-19,2022,24
三门峡,0,225.0,21.98521859147719,2022-06-26,2022,25
三门峡,0,225.0,22.42245138968173,2022-07-03,2022,26
三门峡,0,225.0,22.68562487437044,2022-07-10,2022,27
三门峡,0,225.0,23.68910738114369,2022-07-17,2022,28
三门峡,0,225.0,22.75881038568985,2022-07-24,2022,29
三门峡,0,225.0,23.311855868467266,2022-07-31,2022,30
三门峡,0,225.0,24.248361478882178,2022-08-07,2022,31
三门峡,0,225.0,25.98918855048368,2022-08-14,2022,32
三门峡,0,225.0,24.1643127424395,2022-08-21,2022,33
三门峡,0,225.0,23.823717928489422,2022-08-28,2022,34
三门峡,0,225.0,24.56251091754784,2022-09-04,2022,35
三门峡,0,225.0,29.183277981200806,2022-09-11,2022,36
三门峡,0,225.0,32.290521999797654,2022-09-18,2022,37
三门峡,0,225.0,28.239667397263947,2022-09-25,2022,38
三门峡,0,225.0,25.94053307104888,2022-10-02,2022,39
三门峡,0,225.0,26.565070826171,2022-10-09,2022,40
三门峡,0,225.0,37.73815480709058,2022-10-16,2022,41
三门峡,0,225.0,52.15072227078179,2022-10-23,2022,42
三门峡,0,225.0,57.07969436745444,2022-10-30,2022,43
三门峡,0,225.0,60.88271400582497,2022-11-06,2022,44
三门峡,0,225.0,56.681414840460775,2022-11-13,2022,45
三门峡,0,225.0,43.095991080805824,2022-11-20,2022,46
三门峡,0,225.0,60.88635924565921,2022-11-27,2022,47
三门峡,0,225.0,68.87769255259424,2022-12-04,2022,48
三门峡,0,225.0,87.48366056366987,2022-12-11,2022,49
三门峡,0,225.0,54.81556594366642,2022-12-18,2022,50
三门峡,0,225.0,61.20161838417299,2022-12-25,2022,51
东营,0,197.0,79.76584452139777,2018-01-07,2018,1
东营,0,197.0,74.9411899774049,2018-01-14,2018,2
东营,0,197.0,106.71325781987233,2018-01-21,2018,3
东营,0,197.0,76.98136615676894,2018-01-28,2018,4
东营,0,197.0,65.78133710389028,2018-02-04,2018,5
东营,0,197.0,65.26992746333742,2018-02-11,2018,6
东营,0,197.0,58.7351440140719,2018-02-18,2018,7
东营,0,197.0,74.00738115582773,2018-02-25,2018,8
东营,0,197.0,73.93502290549687,2018-03-04,2018,9
东营,0,197.0,80.36721481099057,2018-03-11,2018,10
东营,0,197.0,58.29700959988487,2018-03-18,2018,11
东营,0,197.0,72.01863067025349,2018-03-25,2018,12
东营,0,197.0,59.60727731199698,2018-04-01,2018,13
东营,0,197.0,49.44609697904616,2018-04-08,2018,14
东营,0,197.0,43.79882790272107,2018-04-15,2018,15
东营,0,197.0,51.57653468248887,2018-04-22,2018,16
东营,0,197.0,49.16398028758708,2018-04-29,2018,17
东营,0,197.0,43.22777614280754,2018-05-06,2018,18
东营,0,197.0,48.05396550635155,2018-05-13,2018,19
东营,0,197.0,35.69955190258849,2018-05-20,2018,20
东营,0,197.0,39.69753049488898,2018-05-27,2018,21
东营,0,197.0,41.26477977677568,2018-06-03,2018,22
东营,0,197.0,39.46232849738973,2018-06-10,2018,23
东营,0,197.0,35.2173404839124,2018-06-17,2018,24
东营,0,197.0,35.61801989890716,2018-06-24,2018,25
东营,0,197.0,30.02795644954834,2018-07-01,2018,26
东营,0,197.0,27.74191659363306,2018-07-08,2018,27
东营,0,197.0,30.68661745272996,2018-07-15,2018,28
东营,0,197.0,32.94347873419665,2018-07-22,2018,29
东营,0,197.0,36.54377132092388,2018-07-29,2018,30
东营,0,197.0,28.67357177524636,2018-08-05,2018,31
东营,0,197.0,27.10580200950812,2018-08-12,2018,32
东营,0,197.0,25.38076001170101,2018-08-19,2018,33
东营,0,197.0,25.7197710430978,2018-08-26,2018,34
东营,0,197.0,25.4627366461896,2018-09-02,2018,35
东营,0,197.0,27.620163926542915,2018-09-09,2018,36
东营,0,197.0,29.167741419992648,2018-09-16,2018,37
东营,0,197.0,28.99540770829927,2018-09-23,2018,38
东营,0,197.0,34.07880382829394,2018-09-30,2018,39
东营,0,197.0,37.58827051642366,2018-10-07,2018,40
东营,0,197.0,41.936348604177375,2018-10-14,2018,41
东营,0,197.0,57.5245252716459,2018-10-21,2018,42
东营,0,197.0,49.3679830756173,2018-10-28,2018,43
东营,0,197.0,47.55610819648686,2018-11-04,2018,44
东营,0,197.0,46.73288414402287,2018-11-11,2018,45
东营,0,197.0,60.72705983278563,2018-11-18,2018,46
东营,0,197.0,75.91239278829575,2018-11-25,2018,47
东营,0,197.0,86.39826102831522,2018-12-02,2018,48
东营,0,197.0,81.87949572021832,2018-12-09,2018,49
东营,0,197.0,76.44545932903226,2018-12-16,2018,50
东营,0,197.0,62.68075954007325,2018-12-23,2018,51
东营,0,197.0,82.77098606871718,2018-12-30,2018,52
东营,0,198.0,100.7455947760058,2019-01-06,2019,1
东营,0,198.0,93.79741958937512,2019-01-13,2019,2
东营,0,198.0,91.37957399269447,2019-01-20,2019,3
东营,0,198.0,74.1905385471812,2019-01-27,2019,4
东营,0,198.0,69.62945558777683,2019-02-03,2019,5
东营,0,198.0,73.19567239850082,2019-02-10,2019,6
东营,0,198.0,75.08693812172505,2019-02-17,2019,7
